index,created_at,user_id,text,lang,likes,retweets,tweet_id
436,2023-04-12 10:28:18+00:00,1314584505043349505,"RT @LivroscomPromo: 🚨 Testem na conta de vocês esse cupom! 👇🏼

🎟️ APP20
🔗 https://t.co/djWa5FLCdi",pt,0,23,1646097905508405251
437,2023-04-12 10:28:17+00:00,2377016443,"#Amreading #Newrelease: Heal Gorgeous: Wisdom Within You Knows the Way by Denise Turney 

Grab YOUR Copy NOW: https://t.co/7Wjsb0o7F0 via @amazon 

#Books #Bookstagram #Mustread #Writerslift #Kindle #Kindleunlimited #Bestseller https://t.co/qfeSU7jPmn",en,3,1,1646097903302193157
438,2023-04-12 10:28:17+00:00,2676494094,"“Oh, Madame Lafitte, surely you don’t think – that he has actually murdered them both? There could be all sorts of explanations for those receipts. Some of them might even be innocent.”
Bastille Mysteries 99P &amp; KU
https://t.co/v6H1eYfUP3
#kindleebook #bestread #Indie #Suspense https://t.co/k4ZVej3amY",en,0,0,1646097902333304833
439,2023-04-12 10:28:17+00:00,4494248174,"RT @AS_MovieInfo: 【新着】Amazonプライム・ビデオ見放題

『成れの果て』

「姉が婚約したのは、絶対に許せない男だった。」

小演劇の伝説的傑作、衝撃の映画化。主演萩原みのり、共演には柊瑠美、秋山ゆずきら個性的な実力派が集結。憎しみの果に待ち受ける結末と…",ja,0,26,1646097901758844928
440,2023-04-12 10:28:16+00:00,1339547563507163137,"イチオシ商品です！

🏁 Logicool G ロジクール G ゲーミングマウス ワイヤレス G703h HERO 25Kセンサー LIGHTSPEED 無線 エルゴノミクス  0726
https://t.co/EKxcZP1GDv",ja,0,0,1646097898789302272
441,2023-04-12 10:28:16+00:00,1013290361177833474,"RT @enako_cos: 本日発売の『週刊少年サンデー』にて
「名探偵コナン」の劇場版公開を記念して、コラボコスプレさせていただきました！
https://t.co/gbvYPfDdI8",ja,0,93,1646097898193694721
442,2023-04-12 10:28:15+00:00,85741735,"@biceps_P Amazonです。ご迷惑をおかけしております。該当のご注文と出品者をカスタマーサービスで確認させていただけませんでしょうか。よろしければ、以下URLより該当のアカウントから注文番号と商品名をお知らせいただきますようお願い致します。
https://t.co/rzOZgH97hB -板橋",ja,0,0,1646097891956514817
443,2023-04-12 10:28:15+00:00,1601821949206097920,"#2023本屋大賞
🥇｢汝、星のごとく｣凪良ゆう
🥈｢ラブカは静かに弓を持つ｣安壇美緒
🥉｢光のとこにいてね｣一穂ミチ

汝、星のごとく
Amazon ☞ https://t.co/j0bxc9koE8

2020年の｢流浪の月｣に続いて2度目の受賞、おめでとうございます😊🎉

#汝星のごとく
#ad",ja,0,0,1646097891654778881
444,2023-04-12 10:28:14+00:00,152404901,"RT @HANADA_asuka: 【ガンバレ！岸信千世候補＆吉田真次候補！】
山口補選で注目を集める岸信千世氏と吉田真次氏の独占対談が実現！お二人の話を伺って日本の未来はまだまだ明るいと感じました。担当者イチオチの記事です！３０代のフレッシュな候補者が国会で活躍する姿が楽しみ…",ja,0,671,1646097890266456067
445,2023-04-12 10:28:14+00:00,1331983503961989121,"オススメ ペット用品⭐

🐰 【2022新モデル】PETLIBRO 自動給餌器 猫 中小型犬用 定時定量 1日6食 自動餌やり機 ４重鮮度保持 ツイストロック式蓋  3776
https://t.co/C87Gdk8QZX",ja,0,0,1646097889725407232
446,2023-04-12 10:28:13+00:00,85741735,"@gpz900rtak （2/2）問題が解決されない場合は、カスタマーサービスで状況を確認させていただきます。お手数ですがリンクよりお問い合わせ下さいますようお願いいたします。
 https://t.co/ADSmQ9ftLL　 - 田中",ja,0,0,1646097886357094401
447,2023-04-12 10:28:13+00:00,736260935254429696,"$650M sell on https://t.co/JDUQdxBd7A $AMZN by ETFs last days

#stockexchange #etf #monitoring https://t.co/TVv8UGtbEQ",en,0,0,1646097885140774914
448,2023-04-12 10:28:12+00:00,309324624,"RT @bijinhyakka_jp: 本日発売の美人百花5月号特別限定版の表紙はグローバルボーイズグループ・ #JO1  @official_jo1 さんです✨たくさんの「買ったよ♡」報告ありがとうございます🤍ぜひ感想も聞かせてくださいね✨
ご購入はこちらから☺️ →http…",ja,0,2338,1646097880883802112
449,2023-04-12 10:28:12+00:00,1487808325722857473,"RT @asuka_newyork: #齋藤飛鳥写真集
2023.5.23発売
KODANSHA

■アマゾン https://t.co/KeurUzcaGz
■セブン限定 https://t.co/VkVLoszjjX
■楽天限定 https://t.co/QqAMkx47d…",ja,0,3631,1646097879017332736
450,2023-04-12 10:28:11+00:00,1415276961337790464,"RT @BRUTUS_mag: 【予約受付中】
4月14日発売のブルータスは「久しぶりの海外は、まず台湾から始めよう。」
やっとまた海外に行ける！まずは近場で、生まれ変わり続ける台湾を楽しんでみませんか？
台北はもちろん、ローカルの町までBRUTUSがご案内します。
予約はこち…",ja,0,270,1646097877738094593
451,2023-04-12 10:28:10+00:00,1637975390579826688,https://t.co/FlavO5hFOA,zxx,0,0,1646097874546053120
452,2023-04-12 10:28:10+00:00,990766329169788928,"RT @sai8322: おはようございます☀️
今日もお仕事(推し事)頑張りましょー👊😆🎵
私の天使☺️🤤✨ﾁｭｷ🫰

#ババババンビ #水湊みお #拡散希望︎

水湊みお 1st写真集
「 #みなとみないと 」絶賛販売中💙

Amazon:https://t.co/wvS4…",ja,0,5,1646097871626977285
453,2023-04-12 10:28:09+00:00,1473124592193613825,ASIAN Men's Wonder-13 Sports Running Shoes Light Grey Dark Grey https://t.co/HttC2MRqkX via @amazon,en,0,0,1646097870204858370
454,2023-04-12 10:28:09+00:00,1600366827359477761,"USA STORE ONLY:

VALENTINE SPECIAL 

https://t.co/gzaZrfC28j

#valentine #love #valentinesday #valentines #valentineday #valentinegift #gift #valentinesgift #valentinesdaygift #happyvalentinesday #heart #giftideas #fashion #flowers #chocolate #instagood #anniversary #wedding",en,0,0,1646097869454049281
455,2023-04-12 10:28:08+00:00,1225531532670066690,"RT @matiba_ri: 4/18発売「虐げられ令嬢はいにしえの英雄に囲われる」
一部ストアで予約始まっているようです！
よろしくおねがいします～！

Amazon
https://t.co/YLVmnXiVyq
BookLive!
https://t.co/yIqOVwi…",ja,0,20,1646097866233085953
456,2023-04-12 10:28:08+00:00,1579115414025560064,"「これからも、ずっと近くにいたい」
キンプリありがとう…😭
今読んだらやっぱり最高です😭❤️
表紙から中身まで大満足😳♥
もう数少なめ…みたいだから急いでね🥺💦

👉https://t.co/hrGUDBwdW9

#平野紫耀 #永瀬廉 #髙橋海人 #岸優太 #神宮寺勇太 #キンプリ #ティアラ -",ja,0,0,1646097864425361408
457,2023-04-12 10:28:07+00:00,3039726938,RT @WFS_JP: 4/21発売【WFS98号】さいたま世界選手権を速報するWFS98号の表紙は、㊗️日本ペア初の金メダルに輝いた三浦璃来＆木原龍一組です。3組のチャンピオンの戦いに加え、村元哉中＆高橋大輔組、友野一希選手の単独インタビューほか国内外の注目選手が満載！四大陸…,ja,0,582,1646097860474318848
458,2023-04-12 10:28:07+00:00,1572690598435627008,"Ecolink Multiplug Socket 6A || Pack Of 6

✅Offer Price: ₹478/-

❌MRP: ₹1,200/-

😍Discount: 721 (60%)

🔗Link: https://t.co/nNGuEZrB2w

#PHILIPS #AdaptersMulti-Outlets",en,0,0,1646097859757105152
459,2023-04-12 10:28:07+00:00,1589853342746169346,"Amazing smartphone kharidne per bahut hi amazing offer chal rahi jyada se jyada cashback pane ka time a gaya hai aur Amazon powder kar dena chahie
#realmenarzoN55OnAmazon @realmeIndia @amazonIN @realmenarzoIN https://t.co/qm2SdaJNMG",in,0,0,1646097859559976960
460,2023-04-12 10:28:06+00:00,838312857905213440,"RT @asuka_newyork: #齋藤飛鳥写真集
2023.5.23発売
KODANSHA

■アマゾン https://t.co/KeurUzcaGz
■セブン限定 https://t.co/VkVLoszjjX
■楽天限定 https://t.co/QqAMkx47d…",ja,0,3631,1646097857387315202
461,2023-04-12 10:28:05+00:00,402016549,"#FelizMiercoles #amazon #chollo  TP-Link N300 Tl-WA850RE – Repetidor Extensor de Red WiFi (2.4 GHz, 300 Mbps, Puerto Ethernet, Modo Ap y Extensor, Antenas Internas), Blanco

👉🏻Precio Normal: 39.99 €
✅ Precio Oferta: 16.99 €

🌐 Enlace: https://t.co/BaXV1W4cs3",es,0,0,1646097851070443520
462,2023-04-12 10:28:05+00:00,1610939182565986306,"わ😆‼️
千葉ジェッツ戦が盛り上がってる🔥
サンボマスターのハーフタイムショーライブに間に合った。

▶https://t.co/O3Spkz1Pzq

アマプラ経由でバスケットLIVE申し込むと7日間無料で見れる

#ad #サンボマスター",ja,0,0,1646097849766256640
463,2023-04-12 10:28:04+00:00,94689811,"Mochila Hang Loose Original + Estojo Preto Camuflado… https://t.co/HGEddMeLH0 via @amazon 

Até 31% de desconto",es,0,0,1646097848914640896
464,2023-04-12 10:28:04+00:00,1639182553646002183,"Tulunadu Flavours Dry Fruits Combo Pack 800gms - Cashew Nut, Black Raisins, Golden Raisins, Almonds, Pista, Walnut, Afghani Apricot, Anjeer 

Best Deal 40% OFFER

 ₹930₹930 

Buy Here https://t.co/O0fRUvsfZV",en,0,0,1646097845697785858
465,2023-04-12 10:28:03+00:00,1456501044809469953,"RT @bijinhyakka_jp: 本日発売の美人百花5月号特別限定版の表紙はグローバルボーイズグループ・ #JO1  @official_jo1 さんです✨たくさんの「買ったよ♡」報告ありがとうございます🤍ぜひ感想も聞かせてくださいね✨
ご購入はこちらから☺️ →http…",ja,0,2338,1646097843382550528
466,2023-04-12 10:28:02+00:00,1515596879077453829,"Finally, the realme Narzo N55 has arrived. Amazon is now selling this incredible smartphone. You won't run out of juice with the 5000 mAh battery &amp; 33W dart charger. base model at 10,999/- Get yours today! @realmeIndia @amazonIN  #realmenarzoN55OnAmazon https://t.co/Bn3m6WKKDq",en,1,0,1646097840236822529
467,2023-04-12 10:28:02+00:00,85741735,"@gpz900rtak （1/2）Amazon公式です。ご不便をおかけしております。一度クレジットカードを削除していただき再登録をお試しいただけますでしょうか。
https://t.co/nvTT6pNtZL　- 田中",ja,0,0,1646097839074820096
468,2023-04-12 10:28:01+00:00,1639926728691953665,"【Amazon ヨガ・ピラティス 売れ筋ランキング3位(2023/04/12時点)】
Link : https://t.co/m3Lw60tUUF
書名：最新ピラーティスアナトミィ
著者：ラエル・イサコウィッツ",ja,0,0,1646097836889747458
469,2023-04-12 10:28:01+00:00,2360121187,"Full Length Over The Door Mirror for $33.23, reg $49.99!

https://t.co/P371ChpdBs https://t.co/L26eSQWoFY",en,5,1,1646097835614515200
470,2023-04-12 10:28:01+00:00,1384287464022429698,RT @VObWdQvGh26afQq: https://t.co/ilcu9SeUwV,zxx,0,3,1646097833781768192
471,2023-04-12 10:28:00+00:00,1341517979813441536,"売れてます！

🎵 【純正品】ワイヤレスコントローラー(DUALSHOCK 4) ジェット・ブラック(CUH-ZCT2J) ゲーム 0718
https://t.co/P8B95pT6Qx",ja,0,0,1646097831533629440
472,2023-04-12 10:28:00+00:00,3107963226,"RT @bijinhyakka_jp: #JO1 さんに伺った〝美人とは〟をチラ見せ✨

【 #大平祥生 さんが思う「美人」って？】

「常識がしっかりあって、自分がどう見られているかをちゃんと把握している人。（中略）最終的に美を左右するのって、マインドなんじゃないのかなって思…",ja,0,1935,1646097830820614150
473,2023-04-12 10:28:00+00:00,107931859,"holo*27 Covers Vol.1
#ホロライブ × DECO*27
2023/3/15発売開始
&gt;CD
&gt;rakuten
https://t.co/4hQnpJpS0p
&gt;amazon
https://t.co/YTKoOl3mKw
#hololive
#holo27",ja,0,0,1646097829536858113
474,2023-04-12 10:28:00+00:00,1035905015477547013,"美ST2023年6月号増刊

40代から目指す「老けないダイエット」

付録
シトラナのCICAシートマスク2種
ビタブリッドのビタミンCパウダー美容液
4/17

https://t.co/Z8SNWT9cuU",ja,0,0,1646097829524557824
475,2023-04-12 10:28:00+00:00,2489728584,"👖Pantalones JACK &amp; JONES Jjiliam Jjoriginal Am 015 Lid Noos💥#Amazon
Ahora están en oferta en este tono azul (blau) para chicos ¡Corre!👍      
  
✅ Hoy:   27,90€

🔸Oferta ➡️ https://t.co/jVDXtlYPr1

🚀Más Chollos en 🔥 https://t.co/4ZfoJJ7EM4 https://t.co/fyx6INXsBy",es,0,0,1646097829398470658
476,2023-04-12 10:27:59+00:00,74991501,"RT @BRUTUS_mag: 【予約受付中】
4月14日発売のブルータスは「久しぶりの海外は、まず台湾から始めよう。」
やっとまた海外に行ける！まずは近場で、生まれ変わり続ける台湾を楽しんでみませんか？
台北はもちろん、ローカルの町までBRUTUSがご案内します。
予約はこち…",ja,0,270,1646097828052353025
477,2023-04-12 10:27:59+00:00,1570667682743160832,"SnowMan俺たちの歩むべき道✨やばいよ😭

皆のメッセージ 語った言葉と側近スタッフが明かすエピソードで綴る

即買いしました🎉

👉https://t.co/1bBxbFVNpO 

#SnowMan #ラウール #岩本照 #佐久間大介 #目黒蓮 #向井康二 #深澤辰哉 #渡辺翔太 #阿部亮平 #宮舘涼太 .",ja,0,0,1646097827716829190
478,2023-04-12 10:27:59+00:00,1349329993839493120,"諦めることなく、デビューを目指した
青春の記録💕

サプライズの時、泣き崩れた７人のメンバー。。
泣いちゃうよ😭😭😭

Amazonでなんと無料です😍
👉https://t.co/Vrn3apUz0n 

#なにわ男子 #西畑大吾 #大西流星 #道枝駿佑 #高橋恭平 #長尾謙杜 #藤原丈一郎 #大橋和也",ja,0,0,1646097825250549761
479,2023-04-12 10:27:58+00:00,119376076,"RT @CaseologyJ: 🎁フォロー＆RTするとプレゼントがついてくる🎁

Galaxy S23 Ultra  Caseology ケース フォロー＆RTイベント 
3人をおすすめ!
（在庫問題で色を選択できない場合があります）

期間：4月12日~  4月18日23時5…",ja,0,313,1646097820422930434
480,2023-04-12 10:27:58+00:00,1568823086782488578,"この #ちっこいMyojo ヤバすぎです😭

京本大我君の10000字インタビューが…
泣きました…😭😭
京本担さんは買ってない人いるんですか？って内容です…

👉https://t.co/KPQ0Nru3Xz 

#SixTONES #スト担 #ジェシー #松村北斗 #高地優吾 #田中樹 #森本慎太郎 #京本大我 

19:27:02",ja,0,0,1646097820364181506
481,2023-04-12 10:27:57+00:00,838312857905213440,"RT @asuka_newyork: #齋藤飛鳥写真集 5月23日に講談社から発売決定。先行カット公開！

アメリカ・ニューヨークで撮影した、齋藤飛鳥6年ぶりの写真集です！

■アマゾン https://t.co/ZPGyj4CEoZ
■セブン限定 https://t.co/Q…",ja,0,4641,1646097819986726914
482,2023-04-12 10:27:57+00:00,1242555578263764996,"RT @thinkteachtype: Hi friends! After spring break, my students begin state testing! I’d love to sweeten the week with candy grams for my s…",en,0,3,1646097818690412544
483,2023-04-12 10:27:57+00:00,1302639432734916609,"RT @siesta369: クルーズ旅行

クルーズ旅行初心者から経験者まで、幅広い層に向けてクルーズ旅行の魅力を紹介しています。クルーズ旅行は、太陽と海と風を感じる贅沢な旅であり、本書を読むことで、その魅力を存分に味わっていただけるはずです！
4/16まで無料です♪
htt…",ja,0,111,1646097817876975617
484,2023-04-12 10:27:56+00:00,1361769986176389122,"スマートフォン本体 人気

■ Apple iPhone 13 Pro Max (128 GB) - アルパイングリーン SIMフリー 5G対応 1780
https://t.co/SE1uKLPAkm",ja,0,0,1646097814773170178
485,2023-04-12 10:27:56+00:00,1394704519850758146,"RT @BueroFrank: Staranwalt Markus Mingers klärt in seinem Buch ""Ich hab aber recht!"" die häufigsten Rechtsirrtümer &amp; Geschichten auf &amp; hilf…",de,0,1,1646097813128749059
486,2023-04-12 10:27:54+00:00,1202560720056963072,"VoCE (ヴォーチェ) 2023年 6月号

Cover #綾瀬はるか

付録 #コスメデコルテ 他

タワレコ他
https://t.co/26dyDjZFwx

Amazon
https://t.co/n6ZIIzJqVx

#ad",ja,0,0,1646097807126978560
487,2023-04-12 10:27:54+00:00,1348024859859697664,"大型家電 売れ筋

🍚 冷凍庫 家庭用 小型 31L コンパクト ノンフロン チェストフリーザー 右開き フリーザー ストッカー 冷凍 氷 食材 食品  MAXZEN JR031ML01GM 6435
https://t.co/rjklcHPTCk",ja,0,0,1646097806405545986
488,2023-04-12 10:27:54+00:00,2198197717,"RT @seb_schrik: Petit coup de pub ce matin pour un de mes meilleurs amis d’enfance, passionné d’animaux et vétérinaire à Paris, qui sort au…",fr,0,3,1646097806279471105
489,2023-04-12 10:27:53+00:00,1283775113100513281,"Cupom de desconto AMAZON 

🎧 Ofertas do dia!
🔗 https://t.co/KynTrQqMom

🚨 Assine Amazon Prime e ganhe 1 mês grátis ✨
🔗 https://t.co/ic5XxizE0b

💛 Baixe o APP da Amazon para receber em 1º as ofertas e promoções:
🔗 https://t.co/qGv29x1JH2 https://t.co/9lcBHl5Ad8",pt,0,0,1646097802705895426
490,2023-04-12 10:27:53+00:00,874758391,"RT @nikkan_gendai: 【本日（4/12）発売】古賀茂明著「分断と凋落の日本」 
安倍政権がもたらした「分断と凋落」から日本を救う道はあるのか？岸田政権下でもつづく官邸の愚政、暴挙、官僚の劣化を糾弾し、日本再生のための改革を提言！ 
amazonで好評発売中です→…",ja,0,123,1646097801586294785
491,2023-04-12 10:27:53+00:00,1623263031588265984,https://t.co/FmddswhWjt,zxx,0,0,1646097801409970176
492,2023-04-12 10:27:53+00:00,1334191136823341059,"RT @bijinhyakka_jp: 本日発売の美人百花5月号特別限定版の表紙はグローバルボーイズグループ・ #JO1  @official_jo1 さんです✨たくさんの「買ったよ♡」報告ありがとうございます🤍ぜひ感想も聞かせてくださいね✨
ご購入はこちらから☺️ →http…",ja,0,2338,1646097800474787840
493,2023-04-12 10:28:35+00:00,1437829485731188739,RT @tweeterforyou2: @thetaoishway There is a legend of a brokenhearted woman who haunts the remains of the once luxurious Casino Agua Calie…,en,0,7,1646097978988347397
494,2023-04-12 10:28:35+00:00,112402410,"4話で定価13,200円、全話で4万円、
この後、ミリアニもシャニアニも控えてますね😅

TVアニメ「アイドルマスター シンデレラガールズ U149」 Blu-ray１ [Blu-ray] https://t.co/ySnOGVEgJI",ja,1,0,1646097978653024256
495,2023-04-12 10:28:35+00:00,1506226683372011521,"RT @hachinai89: ／
毎日1回挑戦!
抽選で最大2万円分の
Amazonギフトカードなど
えらべるPayがその場で当たる🎁
＼

新生活応援
プレゼントキャンペーン第2弾⚾️
3日目

①@hachinai89 をフォロー
②このツイートをRT
③ゲーム内お知らせ…",ja,0,9153,1646097978296512513
496,2023-04-12 10:28:35+00:00,1389261056912941057,"RT @TGMafia_JP: \🎉グラマフィ日本語版リリース1周年記念🎊/
#グラマフィ1周年 抽選イベント第1弾

🎁抽選で111名様に最大500円分のAmazonギフトカード&amp;LINEスタンプをプレゼント！

📖応募方法：
①@TGMafia_JP をフォロー
②この投稿…",ja,0,5506,1646097977793200130
497,2023-04-12 10:28:35+00:00,996553992191655936,"RT @hachinai89: ／
毎日1回挑戦!
抽選で最大2万円分の
Amazonギフトカードなど
えらべるPayがその場で当たる🎁
＼

新生活応援
プレゼントキャンペーン第2弾⚾️
3日目

①@hachinai89 をフォロー
②このツイートをRT
③ゲーム内お知らせ…",ja,0,9153,1646097977700937730
498,2023-04-12 10:28:35+00:00,1494308591506964490,"ラ ロッシュ ポゼ 【 日焼け止め 化粧下地 】 UVイデア XL プロテクショントーンアップ ローズ SPF50 PA++++ 保湿 敏感肌 血色感 透明感 30ミリリットル (x 1)

【04/12 19:28】
https://t.co/TjOHwIKgiR",ja,0,0,1646097977206009856
499,2023-04-12 10:28:35+00:00,1615719173207871492,"RT @MammothNationUS: ""I wish there was an Amazon for conservatives.""  Good news - now there is: welcome to Mammoth Nation.",en,0,2986,1646097976631128067
500,2023-04-12 10:28:35+00:00,1629845998163066880,"RT @bijinhyakka_jp: 本日発売の美人百花5月号特別限定版の表紙はグローバルボーイズグループ・ #JO1  @official_jo1 さんです✨たくさんの「買ったよ♡」報告ありがとうございます🤍ぜひ感想も聞かせてくださいね✨
ご購入はこちらから☺️ →http…",ja,0,2338,1646097975935143938
501,2023-04-12 10:28:35+00:00,998447098851819521,なんでやAmazon https://t.co/kOId2J10jW,ja,0,0,1646097975637336064
502,2023-04-12 10:28:35+00:00,1216228786078793730,"RT @bijinhyakka_jp: #JO1 さんに伺った〝美人とは〟をチラ見せ✨

【 #大平祥生 さんが思う「美人」って？】

「常識がしっかりあって、自分がどう見られているかをちゃんと把握している人。（中略）最終的に美を左右するのって、マインドなんじゃないのかなって思…",ja,0,1935,1646097975410847747
503,2023-04-12 10:28:34+00:00,1257701119888932864,RT @Iasiello_E: @LisaThomasBooks An estranged friend’s ashes.  A drunken weekend.  Where do you intern his final resting place? #novel #lit…,en,0,1,1646097975272153088
504,2023-04-12 10:28:34+00:00,1595929898304303106,"RT @umagon751: 【🎁第642回毎日プレゼント企画🎁】

🎁iTunes、PayPay、Amazonの中から1000円🎁

◆応募方法◆

・ウマゴンをフォロー
・このツイートをリツイート

⚠️締切　　4月11日23時59分

⚠️配布、当選報告に時間がかかる事が…",ja,0,2413,1646097975142420482
505,2023-04-12 10:28:34+00:00,996795675126853632,"RT @sakatsuku_com: /／
#サカつくRTW5周年📢
5th Anniversary LEGEND SCOUT 
記念キャンペーン🎁
\＼

最大「Amazonギフトカード(コード)30,000円分」がその場で当たる❗️

⚽️参加方法
①アカウントをフォロー…",ja,0,13792,1646097974794280962
506,2023-04-12 10:28:34+00:00,1595317910779883521,"RT @SmartchoiceList: New Mothers 10 best Mother's Day #Kitchen #Gifts at #Amazon: #KitchenAid, Dash and more #Gifts for moms #newmothers #n…",en,0,1,1646097974789918723
507,2023-04-12 10:28:34+00:00,1267657080195801089,"RT @StarBlazersGame: ／
#宇宙戦艦ヤマト
#未来への航路 ⚓
#事前登録20万件達成御礼
＼

◢◤Amazonギフト券10000円◢◤
がその場で当たる！🎯

【応募方法】
1. このアカウントをフォロー
2. このツイートをRT
3. 結果がすぐに届き…",ja,0,7533,1646097974571978752
508,2023-04-12 10:28:34+00:00,1600088919873581056,"オーディブルでのおすすめ📕
アンガーマネジメントは難しい、超短気でホルモンバランスに振り回されてるもんで⋯
学び学び。。。
#ad
https://t.co/PVaOuXNDny",ja,0,0,1646097974492282882
509,2023-04-12 10:28:34+00:00,896001491558948864,"RT @nullpackets: ""Having EVERYTHING go thru Chainlink"" 

Microsoft, Amazon, Samsung and NVidia are ready for this. Y'all aint.

#web3 #DeFI…",en,0,23,1646097973246414849
510,2023-04-12 10:28:34+00:00,1339521327506415616,"プラモデル 話題です

アルファマックス DarkAdvent ソフィア リラックスver. ノンスケール プラキット
◆0814
https://t.co/7b8HfaCBoz",ja,0,0,1646097973070397441
511,2023-04-12 10:28:34+00:00,950347261975740416,"RT @keijito_tvasahi: ／
いよいよ今週木曜日‼️
4/13よる9時スタート
『#ケイジとケンジ時々ハンジ』
＼

ハマの平和は、俺たちが守る✊
#桐谷健太 演じる仲井戸豪太が、熱く🔥事件を解決します🫡

🎁SPプレゼント🎁
@keijito_tvasahi…",ja,0,11459,1646097972680327169
512,2023-04-12 10:28:34+00:00,1562315522263240704,"RT @baLi_zoGon: アマゾンで友情の一球がベストセラーになってる！
おすすめです！
https://t.co/vjFD0QQigT",ja,0,5,1646097972613255168
513,2023-04-12 10:28:34+00:00,1490961807678513152,"RT @Job_Chocolat: ／
Amazonギフト券💸
プレゼントキャンペーン 🎁
＼

フォロー＆RTで1名様に
アマギフ1⃣0⃣0⃣0⃣分が当たる🎁✨
4/12 675日目🗓

👍応募方法
①@Job_Chocolat
をフォロー
②この投稿をRT
いいねで当選率U…",ja,0,1641,1646097972546121728
514,2023-04-12 10:28:34+00:00,1082250623074983936,"RT @minhayaofficial: 【プレゼントキャンペーン】

「神志名サオリ」のCVを担当されている
#東山奈央 さんのサイン色紙や
Amazonギフト2000円分をプレゼントします！

▽参加方法▽
①本アカウント(@minhayaofficial)をフォロー
②本…",ja,0,1737,1646097972323827714
515,2023-04-12 10:28:34+00:00,131826341,"RT @BRUTUS_mag: 【予約受付中】
4月14日発売のブルータスは「久しぶりの海外は、まず台湾から始めよう。」
やっとまた海外に行ける！まずは近場で、生まれ変わり続ける台湾を楽しんでみませんか？
台北はもちろん、ローカルの町までBRUTUSがご案内します。
予約はこち…",ja,0,270,1646097972298661888
516,2023-04-12 10:28:34+00:00,1368951374046633986,"RT @hachinai89: ／
毎日1回挑戦!
抽選で最大2万円分の
Amazonギフトカードなど
えらべるPayがその場で当たる🎁
＼

新生活応援
プレゼントキャンペーン第2弾⚾️
3日目

①@hachinai89 をフォロー
②このツイートをRT
③ゲーム内お知らせ…",ja,0,9153,1646097971812110336
517,2023-04-12 10:28:34+00:00,966984098,"なにわ男子 待望の『#anan』初表紙🎉

インタビュー組合わせ
❤西畑大吾×🧡大西流星
💗道枝駿佑×💛長尾謙杜×💜高橋恭平
💚大橋和也×💙藤原丈一郎

⏬こちらから
https://t.co/wAl5ZIORYB 

#なにわ男子 #西畑大吾 #大西流星 #道枝駿佑 #高橋恭平 #長尾謙杜 #藤原丈一郎 #大橋和也 2023/04/12 19:28:24",ja,0,0,1646097971795337217
518,2023-04-12 10:28:34+00:00,1025299923913203713,"RT @morinaga_milk_: ／
ビールとの相性なんと96点のチーズ🧀
#ウオチーフォローリツイートキャンペーン第一弾
＼

抽選で100名様にAmazonギフトカード1,000円分当たる！

応募方法
①@morinaga_milk_をフォロー
②この投稿をRT…",ja,0,16783,1646097971715670017
519,2023-04-12 10:28:34+00:00,1047488963210932224,"RT @WOWOW_SOGO: 【フォロー＆RTキャンペーン】
20名様に8,000円分のAmazonギフト
カードが当たる🎁 

ハッシュタグ
#あなたの推しを知りたいWOWOW
を付けて、推しを教えてくれたら当選確率UP‼️

皆さんのツイートは担当者が全て読み、WOWOW…",ja,0,15524,1646097971212341248
520,2023-04-12 10:28:33+00:00,3173187928,"RT @RoboftheHayes: My debut trilogy, THE TIES THAT BIND, is 10 years old! So I guess I'm officially one of the old guard now.

Anyways, I'v…",en,0,28,1646097970889121792
521,2023-04-12 10:28:33+00:00,1097008513514000384,"【期間限定のセールかも！在庫切れ間近】

Dell S2722QC 27インチ 4K モニター (3年間無輝点交換保証/IPS非光沢/USB ... #ad

https://t.co/h1R75pT1p9",ja,0,0,1646097970855817217
522,2023-04-12 10:28:33+00:00,1368954049299550212,"RT @hachinai89: ／
毎日1回挑戦!
抽選で最大2万円分の
Amazonギフトカードなど
えらべるPayがその場で当たる🎁
＼

新生活応援
プレゼントキャンペーン第2弾⚾️
3日目

①@hachinai89 をフォロー
②このツイートをRT
③ゲーム内お知らせ…",ja,0,9153,1646097970218303491
523,2023-04-12 10:28:33+00:00,1469540102548639751,"RT @TGMafia_JP: \🎉グラマフィ日本語版リリース1周年記念🎊/
#グラマフィ1周年 抽選イベント第1弾

🎁抽選で111名様に最大500円分のAmazonギフトカード&amp;LINEスタンプをプレゼント！

📖応募方法：
①@TGMafia_JP をフォロー
②この投稿…",ja,0,5506,1646097969748525056
524,2023-04-12 10:28:33+00:00,1578754264297799680,"RT @hachinai89: ／
毎日1回挑戦!
抽選で最大2万円分の
Amazonギフトカードなど
えらべるPayがその場で当たる🎁
＼

新生活応援
プレゼントキャンペーン第2弾⚾️
3日目

①@hachinai89 をフォロー
②このツイートをRT
③ゲーム内お知らせ…",ja,0,9153,1646097969438130177
525,2023-04-12 10:28:33+00:00,1482643725369352198,"RT @hachinai89: ／
毎日1回挑戦!
抽選で最大2万円分の
Amazonギフトカードなど
えらべるPayがその場で当たる🎁
＼

新生活応援
プレゼントキャンペーン第2弾⚾️
3日目

①@hachinai89 をフォロー
②このツイートをRT
③ゲーム内お知らせ…",ja,0,9153,1646097969291345920
